"52.390935000000","13.067187000000","5952"
"52.373909000000","13.010836000000","349"
"52.394052000000","13.015165000000","1130"
"52.392828000000","13.035788000000","1374"
"52.383023000000","13.122184000000","2491"
"52.358818000000","13.098009000000","1513"
"52.413480000000","13.092686000000","234"
"52.428362000000","13.123459000000","128"
"52.417250000000","13.138904000000","234"
"52.415526000000","13.125572000000","234"
"52.414081000000","13.109251000000","234"
"52.425587000000","13.132679000000","128"
"52.413221000000","13.096472000000","234"
"52.412750000000","13.142359000000","612"
"52.411552000000","13.133319000000","181"
"52.411670000000","13.136908000000","121"
"52.389117000000","13.129909000000","1218"
"52.397631000000","13.143570000000","491"
"52.405162000000","13.143588000000","491"
"52.399653000000","13.141727000000","491"
"52.396474000000","13.140572000000","491"
"52.409385000000","13.143697000000","491"
"52.391554000000","13.131558000000","905"
"52.358818000000","13.098009000000","1513"
"52.351535000000","13.103897000000","102"
"52.349803000000","13.099847000000","102"
"52.428633000000","13.092650000000","119"
"52.429577000000","13.099421000000","119"
"52.433060000000","13.101802000000","119"
"52.428441000000","13.089161000000","119"
"52.410867000000","12.989483000000","157"
"52.409184000000","12.992929000000","157"
"52.405467000000","13.001001000000","319"
"52.404703000000","12.990345000000","171"
"52.351609000000","13.013505000000","65"
"52.350152000000","13.008394000000","122"
"52.349390000000","13.003871000000","122"
"52.368583000000","12.993735000000","196"
"52.391367000000","13.094631000000","1323"
"52.383023000000","13.122184000000","2491"
"52.373909000000","13.010836000000","349"
"52.393945000000","13.128808000000","2233"
"52.391642000000","13.094585000000","843"
"52.392732000000","13.066848000000","530"
"52.392828000000","13.035788000000","1374"
"52.394052000000","13.015165000000","1130"
"52.394726000000","13.057692000000","272"
"52.400264000000","13.061740000000","654"
"52.380733000000","13.140944000000","734"
"52.381038000000","13.130775000000","7"
"52.387208000000","13.102642000000","716"
"52.398713000000","13.057994000000","2970"
"52.399186000000","13.058658000000","2"
"52.397519000000","13.059147000000","846"
"52.398705000000","13.0481000000","1201"
"52.394912000000","13.059246000000","2133"
"52.402322000000","13.050637000000","543"
"52.377532000000","13.082899000000","1315"
"52.403100000000","13.057923000000","861"
"52.408174000000","13.058535000000","1433"
"52.412615000000","13.086110000000","493"
"52.401694000000","13.069264000000","788"
"52.389967000000","13.089123000000","362"
"52.3905000000","13.090534000000","10"
"52.393207000000","13.108947000000","970"
"52.378457000000","13.090808000000","236"
"52.375127000000","13.091328000000","1022"
"52.375490000000","13.128210000000","2223"
"52.373318000000","13.101298000000","785"
"52.388402000000","13.028038000000","834"
"52.396101000000","13.102144000000","96"
"52.396471000000","13.094293000000","455"
"52.386858000000","13.133920000000","592"
"52.382593000000","13.140963000000","592"
"52.384351000000","13.139540000000","592"
"52.386482000000","13.106326000000","716"
"52.380909000000","13.134825000000","734"
"52.384150000000","13.117268000000","716"
"52.385598000000","13.110446000000","716"
"52.388184000000","13.098245000000","716"
"52.389191000000","13.093364000000","1120"
"52.406690000000","13.100939000000","96"
"52.373205000000","13.088325000000","421"
"52.393632000000","13.028182000000","950"
"52.406988000000","13.046428000000","142"
"52.421498000000","13.067057000000","491"
"52.409415000000","13.061534000000","491"
"52.394286000000","13.011692000000","183"
"52.391316000000","13.033027000000","472"
"52.376718000000","13.009440000000","408"
"52.380805000000","13.016994000000","590"
"52.384658000000","13.022531000000","467"
"52.394986000000","13.039753000000","824"
"52.399226000000","13.053320000000","1260"
"52.385929000000","13.071736000000","1143"
"52.382635000000","13.075382000000","1149"
"52.380529000000","13.078493000000","1149"
"52.368770000000","13.091670000000","419"
"52.366235000000","13.093590000000","421"
"52.363614000000","13.095272000000","773"
"52.398348000000","13.0649000000","946"
"52.405286000000","13.072911000000","177"
"52.408514000000","13.076692000000","177"
"52.409753000000","13.079792000000","177"
"52.405212000000","13.058127000000","1433"
"52.412715000000","13.059320000000","781"
"52.397961000000","13.078874000000","611"
"52.393369000000","13.0823000000","1141"
"52.392072000000","13.099605000000","611"
"52.392415000000","13.103316000000","1066"
"52.389212000000","13.074430000000","693"
"52.390474000000","13.081879000000","693"
"52.373412000000","13.111344000000","972"
"52.374693000000","13.123270000000","489"
"52.375548000000","13.137213000000","10"
"52.374801000000","13.141937000000","489"
"52.394985000000","13.121450000000","359"
"52.385963000000","13.138230000000","592"
"52.404134000000","13.100434000000","96"
"52.401062000000","13.105985000000","96"
"52.404254000000","13.108710000000","96"
"52.398498000000","13.095739000000","96"
"52.393977000000","13.075237000000","530"
"52.392168000000","13.063617000000","1632"
"52.368659000000","13.097775000000","352"
"52.371150000000","13.093711000000","352"
"52.381231000000","13.090098000000","404"
"52.391832000000","13.123162000000","788"
"52.387059000000","13.122306000000","278"
"52.368715000000","13.129006000000","617"
"52.394637000000","13.118312000000","359"
"52.3647000000","13.130962000000","332"
"52.363898000000","13.128061000000","142"
"52.361533000000","13.124478000000","190"
"52.360779000000","13.112906000000","190"
"52.357549000000","13.107584000000","190"
"52.355205000000","13.102623000000","292"
"52.432222000000","13.008400000000","432"
"52.427757000000","13.002888000000","432"
"52.423405000000","13.000025000000","655"
"52.421813000000","13.003341000000","641"
"52.419369000000","13.012722000000","720"
"52.417670000000","13.018092000000","720"
"52.415163000000","13.025251000000","720"
"52.412278000000","13.031533000000","66"
"52.411393000000","13.044313000000","355"
"52.408318000000","13.054498000000","463"
"52.403479000000","13.052986000000","463"
"52.382050000000","13.015333000000","136"
"52.387974000000","13.012106000000","136"
"52.398035000000","13.014731000000","446"
"52.401798000000","13.010879000000","470"
"52.406013000000","13.013915000000","288"
"52.404991000000","13.021036000000","137"
